1,A:0.362;C:0.072;E:0.206;M:0.36
3,A:0.388;C:0.032;E:0.19;M:0.39
5,A:0.291;C:0.052;E:0.357;M:0.3
6,A:0.536;E:0.004;M:0.46
7,A:0.501;E:0.001;M:0.498
11,A:0.028;C:0.227;E:0.715;M:0.03
13,A:0.015;C:0.366;E:0.602;M:0.017
14,C:0.999;E:0.001
15,C:1.0
16,C:1.0
17,C:0.998;E:0.002
21,C:1.0
22,C:1.0
23,C:1.0
24,C:1.0
