1,A:0.364;C:0.068;E:0.206;M:0.361
3,A:0.392;C:0.03;E:0.189;M:0.389
5,A:0.293;C:0.048;E:0.357;M:0.301
6,A:0.535;E:0.004;M:0.461
7,A:0.501;E:0.001;M:0.499
11,A:0.027;C:0.217;E:0.725;M:0.03
13,A:0.014;C:0.361;E:0.608;M:0.017
14,C:0.999;E:0.001
15,C:1.0
16,C:1.0
17,C:0.998;E:0.002
21,C:1.0
22,C:1.0
23,C:1.0
24,C:1.0
